수도권여부,연도,주택유형,점유형태,보유주택,주택나이,주택면적,만족도,이사계획,내집보유에대한생각,공공임대주택입주의향,가구주출생연도,총가구원수,월평균가구소득,생활비,주거관리비부담정도,총자산,총부채,최종학력,최종가중치,주거지원프로그램1,주거지원프로그램2
1,2010,2,2,2,7,56.1,3,2,1,1,1963,3,600,400,1,11500,0,3,497.5197113,3,2
1,2010,2,2,2,7,26.4,3,2,1,1,1952,1,250,150,2,6500,0,3,375.7200935,2,3
1,2010,6,1,2,8,42.9,2,2,1,2,1952,2,225,200,3,41000,0,3,316.1367844,4,3
1,2010,9,4,2,8,5,3,2,1,2,1960,1,100,20,1,0,1500,2,369.3400858,6,1
1,2015,2,2,2,5,42.9,2,1,1,1,1958,2,100,100,2,8000,8000,2,273.6449828,1,3
1,2015,6,3,2,2,56.1,3,2,1,1,1959,2,220,150,2,3000,0,1,363.3881619,3,7
1,2016,5,1,2,8,41.3,2,2,1,1,1949,3,330,250,2,20500,0,3,158.128938,3,6
1,2019,2,3,2,1,36.3,3,1,2,1,1963,4,600,300,2,3000,3000,2,543.4629182,6,5
1,2019,2,3,2,7,33,2,2,2,1,1955,2,130,100,2,300,1000,2,435.7384955,7,6
1,2020,2,3,2,7,23.1,3,2,2,1,1955,1,60,55,1,800,0,2,510.0338148,6,7
1,1997,4,1,2,6,59.4,3,2,1,2,1955,3,510,250,2,62300,0,3,507.2916417,3,4
1,2000,5,1,2,7,59.4,4,2,1,2,1933,1,230,100,3,10000,0,2,163.7174715,2,3
1,2005,2,1,2,8,56.1,3,2,1,1,1956,5,610,400,2,40300,2000,3,431.5938349,5,6
1,2007,2,2,2,7,29.7,2,2,2,1,1941,1,50,50,3,3000,0,1,274.9855648,6,2
1,2008,6,3,2,8,29.7,3,2,2,1,1953,1,172,150,2,3300,0,1,326.9219338,2,1
1,2009,2,3,2,8,16.5,2,2,1,2,1953,1,130,100,1,250,0,2,527.0051617,1,7
1,2010,4,3,2,4,39.6,3,2,2,1,1963,1,100,100,2,2800,0,2,680.7039424,5,6
1,2010,6,1,2,5,59.4,3,2,1,2,1951,3,390,250,2,41500,0,3,207.3237324,8,3
1,2013,1,3,2,8,29.7,2,2,1,1,1963,1,150,100,2,200,0,2,383.9668283,6,5
1,2015,4,1,2,5,105.6,3,2,1,2,1955,4,840,300,2,71000,8000,3,494.42166,3,4
1,2016,2,2,2,8,59.4,3,2,1,2,1953,2,350,150,2,17000,0,3,367.8774311,2,5
1,2017,2,3,2,5,29.7,2,3,1,1,1952,1,45,45,1,8500,8000,2,527.0051617,6,10
1,2017,6,1,2,2,47.5,3,2,2,1,1953,2,254,100,3,38000,0,4,306.3230829,2,6
1,2017,9,4,2,6,5,3,2,2,1,1951,1,56,55,4,0,0,3,780.9785304,2,7
1,2019,5,1,1,6,62.7,4,2,1,2,1956,2,400,200,3,97000,0,5,179.3583961,3,5
1,2019,6,1,2,1,69.3,3,2,2,2,1953,2,380,150,1,25600,8000,3,306.3230829,3,2
1,1992,4,3,2,7,49.5,3,2,1,1,1952,1,150,120,2,4300,0,3,603.7221707,5,6
1,1994,4,3,2,7,39.6,3,3,2,1,1955,1,52,50,2,500,0,2,461.6608843,6,7
1,1995,4,3,2,6,42.9,3,2,2,1,1958,2,350,250,3,2100,9999999,3,482.6158159,1,6
1,2002,1,1,2,8,83.5,3,1,1,2,1957,4,500,250,2,47000,0,3,158.6365396,3,4
1,2004,2,3,2,9,33,2,2,2,1,1939,1,30,30,2,1000,0,1,320.7761731,7,6
1,2006,4,1,2,4,74.6,3,2,1,1,1953,2,420,250,2,36500,5000,2,546.9229585,6,5
1,2007,2,2,2,6,42.9,2,3,1,1,1955,1,172,150,1,17200,0,2,375.7200935,7,5
1,2009,2,1,2,6,62.7,3,2,2,2,1951,2,230,200,2,34600,0,3,277.216615,2,3
1,2010,2,3,2,7,33,3,2,1,1,1954,2,330,200,2,1200,0,3,435.7384955,2,6
1,2010,4,1,2,6,56.1,3,2,1,2,1954,3,478,280,3,84020,0,3,376.9500453,7,6
1,2014,4,2,2,3,60.1,4,2,1,1,1950,3,9999999,200,1,9999999,0,2,313.7526342,7,6
1,2015,6,2,2,7,49.5,3,2,1,1,1952,2,190,190,2,6700,0,3,251.2357425,2,6
1,2016,2,2,2,9,66,2,2,1,1,1956,3,9999999,9999999,2,9999999,0,3,351.2083629,2,3
1,2016,2,3,2,8,39.6,1,3,1,1,1957,4,350,300,1,1000,0,2,380.8470782,2,1
1,2017,6,2,2,6,43.9,3,2,1,1,1949,3,247,200,2,14000,4000,2,221.0518082,2,6
1,2017,6,3,2,3,33,3,2,2,1,1951,1,60,50,2,500,0,2,321.0171195,2,6
1,2017,8,3,2,6,42.9,3,2,1,1,1954,1,225,200,3,300,1500,2,388.929936,1,2
1,2018,2,3,2,6,33,3,3,1,1,1952,1,70,60,3,1800,0,2,510.0338148,1,2
1,2018,4,1,2,6,89.1,3,2,1,2,1953,1,250,200,2,125000,0,3,523.1758437,2,3
1,2019,2,2,2,8,62.7,3,2,1,1,1957,3,300,190,1,15500,0,3,362.8948018,2,6
1,2019,4,3,2,2,29.7,3,2,1,1,1955,2,150,130,2,2500,0,2,499.1696656,1,5
1,2019,6,2,2,7,39.6,3,3,2,1,1946,1,70,70,2,8000,2000,2,229.1386434,1,2
1,2019,6,2,2,8,29.7,3,2,1,1,1949,1,70,60,1,9000,0,1,229.1386434,1,6
1,2020,2,1,2,6,66,3,2,1,2,1957,2,400,220,2,73800,13000,3,477.8973644,3,4
1,1990,1,1,2,8,99,3,1,1,1,1957,4,530,300,3,87000,0,3,163.7187933,7,6
1,1995,5,2,2,7,53.5,2,2,1,1,1955,2,200,200,2,5500,0,2,146.9829664,6,5
1,2003,6,1,2,9,105.6,3,3,1,2,1958,4,760,350,2,68100,0,3,348.3406673,4,3
1,2004,4,1,2,8,39.6,3,2,1,1,1952,3,240,140,2,21200,0,4,507.2916417,7,6
1,2005,2,2,2,9,39.6,3,2,1,1,1960,2,300,100,3,14500,0,3,301.0094811,2,4
1,2005,2,3,2,5,42.9,2,3,2,1,1958,1,250,150,3,5500,0,3,566.7042387,1,4
1,2005,9,4,2,9,5,2,2,1,1,1958,1,150,120,4,0,0,2,219.6834117,2,3
1,2008,6,3,2,8,19.8,3,2,1,1,1959,1,250,250,1,200,0,1,425.3474328,2,1
1,2010,2,3,2,8,33,3,2,1,1,1951,3,330,150,3,5000,0,3,226.3991939,2,6
1,2011,2,3,2,7,49.5,3,2,1,1,1956,2,270,150,1,6500,0,3,421.7062436,2,6
1,2014,5,1,2,3,79.2,3,2,1,2,1956,4,650,280,2,43500,5000,3,197.6290849,3,4
1,2014,6,1,2,5,75.9,3,2,1,1,1960,3,500,300,2,9999999,0,3,357.4081059,3,6
1,2015,3,1,2,7,66,3,2,1,2,1958,2,250,150,2,26000,0,3,367.3117985,3,4
1,2016,2,2,2,6,99,3,2,2,1,1959,3,490,280,3,28090,0,4,351.2083629,3,2
1,2016,6,2,2,6,33,2,2,2,1,1956,2,150,100,2,11300,0,1,337.4742772,5,6
1,2017,2,2,2,7,49.5,3,3,1,1,1954,1,70,60,2,5000,0,2,489.423445,3,7
1,2017,2,2,2,7,23.1,2,3,1,1,1955,1,131,80,2,9999999,0,1,676.660509,2,3
1,2017,2,3,2,8,16.5,2,3,1,1,1958,1,52,45,1,200,0,3,527.0051617,6,1
1,2018,2,3,2,9,13.2,2,1,1,1,1956,1,50,50,2,300,0,3,392.0118665,1,2
1,2018,4,1,2,6,132,3,2,1,2,1956,2,700,300,2,156000,0,4,432.5723382,7,8
1,2019,2,2,2,8,26.4,3,2,1,1,1963,1,200,80,3,10000,0,3,553.9870446,2,6
1,2019,9,4,2,6,5,3,2,2,1,1955,1,60,55,4,300,0,2,1034.795943,7,2
1,2020,2,3,2,5,82.5,3,2,1,1,1956,2,300,250,1,7500,2000,3,484.1538839,2,3
1,2020,4,1,2,5,105.6,4,2,1,1,1952,2,140,140,1,106000,0,4,565.6825603,2,6
1,1990,1,1,1,8,66,1,1,1,2,1957,1,200,100,3,45000,0,4,408.008476,3,4
1,1994,4,3,2,7,39.6,3,2,1,1,1934,1,52,50,1,400,0,2,348.4235141,1,6
1,1999,4,1,1,8,92.4,2,2,1,1,1953,3,9999999,350,2,9999999,0,4,387.9213308,6,5
1,2000,6,1,2,7,59.4,4,2,1,1,1953,2,330,100,2,38000,0,3,263.4473203,5,7
1,2005,4,1,2,6,89.1,3,2,1,2,1959,3,610,300,2,76000,5000,3,507.2916417,3,4
1,2005,4,3,2,7,59.4,3,2,2,2,1955,2,100,90,2,3500,0,2,499.1696656,1,2
1,2010,5,1,2,6,59.4,4,2,1,2,1960,4,600,300,3,45000,0,4,156.7640266,3,5
1,2013,1,2,2,8,59.4,2,2,2,1,1955,2,400,218,2,12000,0,3,153.5038007,1,2
1,2013,2,3,2,7,49.5,3,2,1,1,1960,4,350,150,2,1500,0,3,368.5825154,2,6
1,2014,2,3,2,7,33,1,2,2,2,1963,2,180,140,2,1800,0,3,642.4822243,2,1
1,2015,2,3,2,8,23.1,2,2,2,1,1961,2,220,150,3,2300,1000,3,484.1538839,6,2
1,2015,2,3,2,8,16.5,3,3,2,1,1930,1,54,30,2,600,0,2,397.739979,6,4
1,2015,4,1,2,8,72.6,2,2,1,2,1955,2,400,250,2,213000,0,4,432.5723382,4,7
1,2015,4,1,2,2,108.9,3,2,1,2,1960,2,600,300,2,103000,10000,4,565.6825603,3,4
1,2015,4,2,2,5,75.9,3,2,1,2,1956,2,210,120,2,32000,0,3,463.5729498,2,3
1,2016,2,1,2,2,52.8,3,2,1,2,1958,3,480,300,2,41800,2000,3,428.5678145,4,3
1,2016,2,3,2,8,42.9,3,2,2,1,1955,2,200,200,1,600,0,2,435.7384955,2,1
1,2017,1,2,2,8,72.6,1,3,2,1,1935,1,30,15,2,2000,0,1,176.6431901,6,2
1,2017,2,3,2,7,49.5,2,3,1,1,1961,3,340,180,1,9999999,0,2,390.7606709,2,1
1,2017,4,3,2,6,49.5,2,2,1,1,1956,4,200,190,1,2300,500,4,436.2876143,1,6
1,2018,6,2,2,8,46.2,1,2,1,1,1966,4,50,150,1,3500,0,3,323.7735078,6,8
1,2019,10,3,2,8,6.6,1,1,1,1,1954,1,150,100,3,600,1000,2,65.68938583,1,3
1,2019,2,2,2,8,29.7,2,3,1,1,1958,2,150,150,1,6000,0,2,404.6651742,2,6
1,2020,2,3,2,7,19.8,3,2,1,1,1959,1,250,150,1,1000,0,2,527.0051617,1,7
1,2020,9,4,2,6,5,2,2,2,1,1956,1,56,55,4,0,0,2,1034.795943,7,2
1,1993,4,2,2,7,59.4,3,2,2,1,1958,2,100,90,3,4500,0,2,463.5729498,1,8
1,1996,4,1,2,6,49.5,2,2,1,2,1945,2,100,90,1,27500,0,1,426.9304856,8,4
1,1997,5,2,2,8,56.1,3,2,1,1,1952,4,225,150,3,20000,0,1,161.9556696,3,2
1,2000,4,1,2,7,69.3,3,2,1,2,1957,2,200,100,2,67300,0,3,565.6825603,2,3
1,2000,4,1,1,8,84.8,3,1,1,2,1955,2,500,250,3,78800,15000,5,565.6825603,3,7
1,2000,6,1,2,7,72.6,3,2,1,2,1960,3,400,240,2,30900,0,3,357.4081059,3,4
1,2003,10,7,2,8,26.4,2,2,2,1,1958,2,220,180,4,180,0,3,314.8770662,6,7
1,2009,6,1,2,5,69.3,3,2,1,2,1956,2,200,160,3,22900,0,3,306.3230829,3,5
1,2010,2,3,2,6,39.6,2,2,1,2,1942,1,60,55,1,1300,0,1,384.9314077,1,8
1,2010,6,1,2,5,62,2,1,1,1,1957,2,220,120,2,17400,0,3,398.5469418,7,4
1,2012,2,2,2,8,59.4,3,1,1,1,1954,2,200,200,2,15000,0,2,310.6529502,2,6
1,2014,2,4,2,7,23.1,3,2,1,1,1965,1,150,100,3,0,0,3,2514.989755,6,1
1,2014,6,1,2,6,66,3,2,1,1,1957,3,331,100,3,42400,10000,3,343.3797295,3,10
1,2015,2,2,2,8,19.8,2,2,1,2,1961,1,100,100,2,3800,3800,3,375.7200935,2,3
1,2015,6,1,2,3,52.8,3,2,1,1,1960,3,300,200,2,31800,1000,2,357.4081059,3,7
1,2017,2,3,2,7,46.2,3,2,1,1,1958,4,650,500,1,13900,0,3,292.3682984,2,3
1,2018,2,2,2,8,52.8,3,2,2,1,1959,1,310,190,4,14100,0,3,364.0567723,6,7
1,2018,6,3,2,5,52.8,2,3,1,1,1959,2,300,180,1,13000,0,3,363.3881619,3,6
1,2018,6,2,2,9,39.6,3,2,2,2,1957,1,180,80,3,5780,0,3,303.6085236,2,4
1,2018,9,4,2,7,5,2,3,1,1,1947,1,60,60,3,0,0,2,278.7473988,6,2
1,2019,9,4,2,6,6.6,3,2,2,1,1952,1,80,70,1,0,0,2,369.3400858,5,7
1,2020,2,3,2,8,29.7,2,2,1,1,1956,1,300,100,3,1000,0,3,404.5707876,2,3
1,2020,6,2,2,5,75.9,3,2,1,2,1960,2,500,200,2,12000,0,3,337.4742772,3,6
1,2020,8,2,2,2,49.5,4,2,1,1,1968,1,500,100,1,44000,25000,4,351.038959,2,3
1,1991,4,1,2,7,39.6,2,2,1,1,1956,2,110,100,1,40500,0,2,565.6825603,4,7
1,1993,1,1,2,8,59.4,3,2,1,1,1959,3,230,200,1,9999999,0,3,211.7693984,2,3
1,1997,4,1,2,6,59.4,3,2,1,2,1951,3,380,240,2,61000,0,3,382.8618419,3,4
1,2000,4,1,2,6,89.1,3,2,1,1,1960,4,9999999,300,3,9999999,10000,4,378.0797722,6,5
1,2002,4,1,2,5,75.9,3,2,1,2,1958,3,500,300,3,69000,0,3,507.2916417,3,2
1,2009,4,2,2,5,85.8,3,3,1,1,1960,4,540,490,2,64000,8000,4,309.8337611,3,6
1,2010,2,2,2,3,59.4,3,2,1,1,1960,4,300,250,1,9000,0,3,392.9868509,2,8
1,2010,2,3,2,8,16.5,3,2,1,1,1960,2,150,120,2,9999999,0,2,435.7384955,1,6
1,2010,2,3,2,7,33,3,3,1,1,1928,1,45,45,1,2900,0,1,397.739979,2,6
1,2010,4,1,2,4,99,4,2,1,2,1960,2,400,300,3,55000,0,5,432.5723382,3,5
1,2010,4,3,2,7,49.5,3,2,1,1,1958,3,350,250,3,6800,0,2,447.644345,5,6
1,2012,4,1,1,6,244.2,4,3,1,2,1961,2,1500,500,3,835000,90000,4,432.5723382,3,8
1,2012,6,3,2,6,49.5,2,3,1,1,1959,2,360,250,1,1500,0,3,351.708117,1,2
1,2012,6,3,2,6,41.6,3,2,1,1,1958,1,210,100,3,7500,0,4,425.3474328,6,8
1,2015,4,1,2,2,108.9,3,2,1,2,1955,2,410,250,2,95500,11000,3,565.6825603,3,4
1,2015,5,1,2,8,59.4,4,2,1,2,1960,2,500,200,3,45000,0,5,179.3583961,5,6
1,2015,8,3,2,8,26.4,3,2,2,1,1950,1,180,150,1,500,0,2,303.2994677,2,6
1,2016,2,3,2,6,85.8,3,2,1,1,1963,1,200,150,2,1000,0,1,777.051952,6,8
1,2017,4,3,2,2,16.5,3,2,2,1,1951,1,160,130,2,1900,0,1,455.6396425,1,6
1,2017,5,2,2,2,43.6,3,3,1,1,1961,3,500,300,2,35000,5000,3,131.811082,2,3
1,2018,1,5,2,9,56.1,3,3,2,1,1955,3,180,100,2,0,0,1,624.9433653,6,5
1,2018,2,3,2,6,39.6,3,2,1,1,1963,3,9999999,300,2,1000,0,3,557.6094623,1,6
1,2018,3,1,2,4,85.8,3,2,1,2,1958,2,200,160,2,41100,8900,3,367.3117985,2,3
1,2019,2,4,2,6,23.1,3,2,1,1,1959,1,150,120,1,0,0,3,1705.693653,1,6
1,2019,4,2,2,6,82.5,3,1,1,1,1954,4,500,300,3,20000,0,4,301.0709673,2,3
1,2019,8,3,2,8,23.1,3,2,1,1,1956,1,250,150,2,1000,0,4,298.9314546,6,5
1,1995,4,3,2,7,59.4,2,2,1,1,1965,4,480,250,4,1500,0,3,491.9194847,6,1
1,1998,4,1,1,8,84.8,2,2,1,1,1957,4,700,250,2,76200,19000,3,494.42166,3,7
1,2002,2,2,2,8,54.5,3,1,1,2,1968,4,300,250,2,7500,0,3,521.5016846,3,2
1,2004,2,1,2,8,59.4,2,2,1,2,1948,3,400,200,1,50650,30000,4,310.7521815,4,3
1,2004,4,2,2,9,42.9,3,2,1,2,1943,1,70,70,2,4700,0,2,323.5767863,6,5
1,2010,4,1,2,8,85.8,3,3,1,1,1962,2,400,280,2,97000,8000,3,637.8138283,3,6
1,2010,4,1,2,4,82.5,3,2,1,2,1960,2,250,160,3,33000,0,3,405.9154886,2,3
1,2011,4,3,2,3,46.2,3,2,1,1,1960,4,400,300,3,2500,0,3,436.2876143,2,5
1,2013,6,1,2,3,59.4,3,2,1,1,1962,4,500,300,2,28700,5000,3,513.6169722,3,5
1,2013,6,7,2,6,56.1,3,2,1,1,1960,2,180,150,1,0,0,3,563.8713834,5,6
1,2014,4,3,2,3,50.8,4,2,1,1,1962,3,9999999,160,1,2850,0,2,660.0370116,7,6
1,2014,5,1,2,3,79.2,3,2,1,2,1962,3,450,300,2,36400,5000,3,298.9828414,3,4
1,2014,6,1,2,6,42.9,3,2,1,1,1965,3,350,280,2,12200,0,3,526.9866151,6,3
1,2015,4,1,2,4,59.7,3,2,1,2,1960,4,500,300,3,65000,10000,4,354.780974,4,8
1,2015,4,1,2,5,82.5,3,2,1,2,1960,3,700,450,2,102500,24000,3,364.0160561,2,3
1,2016,2,2,2,6,33,1,2,1,1,1950,1,58,60,1,5000,600,1,510.6874774,6,10
1,2016,2,3,2,7,33,2,2,1,1,1955,3,150,150,1,1000,0,1,390.7606709,6,5
1,2017,2,1,2,6,56.1,3,2,1,2,1957,2,300,200,3,9999999,20000,3,367.6133572,4,6
1,2017,2,2,2,7,42.9,3,2,2,1,1961,2,350,210,4,14900,1500,3,301.0094811,6,7
1,2017,5,2,2,8,39.6,2,2,2,1,1939,1,45,50,2,7300,0,1,169.1393956,6,5
1,2017,6,2,2,2,66,3,1,1,1,1959,3,400,200,2,11000,0,3,302.6394875,2,7
1,2017,9,4,2,8,5,3,2,2,1,1957,1,220,9999999,3,1000,0,2,369.3400858,6,7
1,2018,2,1,2,7,59.4,3,2,1,2,1961,2,430,250,2,58600,4000,4,477.8973644,3,4
1,2018,4,3,1,8,84.8,3,2,1,2,1957,1,300,200,3,36500,10000,4,433.2114814,2,5
1,2018,6,1,2,2,82.5,3,2,2,1,1966,4,500,150,1,45000,14000,4,394.7658804,2,3
1,2018,6,2,2,5,89.1,3,2,2,2,1952,2,300,140,2,18000,0,3,259.0719106,3,4
1,2018,6,3,2,8,38.9,2,2,1,1,1963,2,150,120,2,2700,100,2,535.804013,6,5
1,2019,2,2,2,8,59.4,3,2,1,1,1949,2,75,75,1,11000,0,1,305.4078586,2,6
1,2019,5,2,2,8,56.1,2,3,1,1,1958,3,150,150,2,9999999,0,1,119.8282564,6,5
1,2020,2,3,2,6,33,2,3,2,1,1970,1,250,150,2,1500,0,3,596.5264538,2,6
1,2020,4,3,2,7,39.6,3,2,2,1,1960,2,300,200,3,1000,5000,4,482.6158159,6,1
1,2020,9,4,2,6,5,2,2,2,1,1963,1,56,55,3,0,0,2,1525.772926,2,1
1,1989,5,7,2,8,56.1,2,2,2,1,1957,1,30,30,2,0,0,1,399.764346,5,6
1,1992,4,3,2,7,56.1,3,2,1,1,1956,1,350,120,4,3000,0,4,461.6608843,6,1
1,1999,4,1,2,6,105.6,4,2,2,1,1960,4,600,400,2,9999999,0,4,478.0252672,5,10
1,2004,2,3,2,7,29.7,2,2,2,1,1960,3,310,200,2,900,0,3,378.1768569,2,6
1,2006,4,1,1,5,112.2,4,2,1,2,1962,3,650,300,4,123000,20000,3,571.9773718,4,3
1,2009,5,2,2,8,56.1,2,2,2,1,1956,2,230,150,2,9500,9500,2,191.4641006,5,6
1,2011,2,2,2,9,92.4,3,2,2,2,1960,2,200,150,1,29300,5000,3,301.0094811,2,3
1,2011,4,2,2,3,60.1,3,2,1,1,1962,2,300,150,2,14600,0,3,522.6840256,6,7
1,2012,2,2,2,6,108.9,3,2,1,2,1960,3,300,200,3,16000,5000,3,351.2083629,3,2
1,2012,2,3,2,6,42.9,3,2,1,1,1961,1,100,70,2,500,0,3,404.5707876,5,7
1,2012,3,1,2,3,37,4,2,1,2,1961,4,780,400,2,53000,0,4,431.5938349,7,6
1,2012,4,3,2,5,39.6,3,2,1,1,1960,2,250,150,3,2335,0,3,381.7105292,2,3
1,2014,2,2,2,8,49.5,3,2,1,2,1960,2,320,150,3,18000,0,3,310.6529502,2,3
1,2014,2,3,2,7,39.6,3,3,1,1,1961,1,60,50,3,7700,7000,3,510.0338148,1,2
1,2014,6,1,2,3,69.3,3,2,1,2,1959,2,230,120,2,25000,4700,3,306.3230829,3,4
1,2015,2,3,2,7,49.5,3,2,1,1,1961,4,400,250,1,1700,0,2,380.8470782,6,7
1,2015,2,2,2,9,72.6,2,3,1,1,1967,3,400,200,3,9999999,0,3,517.845296,2,3
1,2015,4,1,2,6,85.8,4,2,1,2,1962,5,600,260,2,45800,15000,3,729.0086395,3,8
1,2015,4,2,1,6,115.5,3,2,1,2,1960,3,800,300,3,47000,0,4,401.9355017,3,8
1,2016,2,2,2,7,33,2,3,1,1,1969,1,150,60,2,9999999,0,2,581.9997685,2,6
1,2016,5,2,2,5,75.9,3,2,2,1,1963,3,400,150,2,25000,0,3,194.3511487,5,6
1,2017,2,3,2,7,29.7,2,2,2,1,1954,1,90,80,2,1300,0,2,510.0338148,6,5
1,2017,2,3,2,8,26.4,3,2,2,1,1951,1,55,50,3,300,0,1,397.739979,2,6
1,2017,3,4,2,9,19.8,3,3,2,1,1965,1,200,150,2,2000,0,4,1994.948877,2,5
1,2017,6,2,2,9,62.7,3,2,2,2,1958,3,450,200,3,14800,5000,3,225.1178527,5,6
1,2018,1,3,2,8,29.7,3,2,2,1,1962,1,50,50,2,2000,0,2,294.763265,2,3
1,2018,9,4,2,8,5,2,2,2,1,1964,1,90,80,4,0,700,2,544.579931,1,6
1,2019,1,3,2,5,59.4,3,3,1,1,1962,4,750,200,2,1500,0,3,277.4785814,2,7
1,2019,2,3,2,7,9999999,3,3,1,1,1970,1,9999999,100,2,9999999,0,2,626.6902113,6,5
1,2019,6,2,2,8,49.5,3,2,1,1,1958,4,431,431,3,27000,2000,2,285.4627702,3,2
1,2020,2,2,2,7,59.4,3,2,1,1,1959,1,100,150,2,15500,5000,3,303.3806436,2,5
1,2020,2,3,2,7,29.7,3,2,2,1,1960,1,30,80,2,1900,0,3,510.0338148,2,7
1,2020,5,2,1,8,39.6,3,2,1,2,1960,3,480,180,3,67000,0,3,166.1714366,3,4
1,2020,6,2,1,2,59.4,3,2,1,1,1955,3,300,200,3,60000,0,4,258.1444162,5,6
1,2020,9,4,2,8,5,2,2,2,1,1965,1,200,130,4,500,2000,3,544.579931,6,5
1,2020,9,4,2,9,6.6,2,2,2,1,1970,1,100,100,2,100,0,2,544.579931,1,6
1,1990,5,1,2,8,56.1,2,2,1,1,1961,2,200,80,2,45000,10000,3,163.0530874,6,5
1,1991,4,1,2,7,39.6,2,2,1,2,1947,1,60,60,1,40200,0,1,516.3522891,8,4
1,1992,4,3,2,7,38,3,2,1,1,1956,2,225,100,1,1190,0,1,482.6158159,6,7
1,1992,4,3,2,7,56.1,3,2,1,1,1963,2,560,180,2,1500,0,3,562.819747,4,1
1,2000,2,7,2,8,39.6,2,2,2,1,1966,6,200,200,2,0,0,4,871.2997304,1,7
1,2002,2,1,2,7,82.5,2,2,1,2,1958,2,330,130,3,25000,0,3,493.7993727,3,4
1,2005,4,1,2,4,108.9,3,2,1,2,1958,4,300,250,2,70000,0,4,494.42166,4,8
1,2007,2,3,2,7,23.1,3,2,1,1,1958,1,200,150,2,350,0,2,510.0338148,2,6
1,2008,2,2,2,6,36.3,3,2,2,1,1940,2,50,45,1,4500,0,1,295.5726936,5,2
1,2009,4,3,2,4,39.6,3,2,2,1,1945,1,187,100,3,6500,0,2,348.4235141,6,7
1,2009,9,4,2,8,5,2,2,2,1,1968,1,65,60,4,0,0,2,544.579931,8,7
1,2010,1,2,2,8,19.8,2,2,2,1,1944,1,56,60,3,1500,0,2,182.5209825,7,6
1,2010,4,3,2,8,112.2,3,2,2,1,1963,4,600,300,1,3000,0,3,461.605425,2,1
1,2011,2,3,2,7,39.3,3,3,2,1,1945,1,55,55,3,2000,0,1,295.8581867,1,6
1,2011,6,1,2,7,75.9,3,2,1,2,1960,2,200,150,2,33500,7000,3,306.3230829,2,3
1,2012,2,3,2,9,49.5,4,1,2,1,1960,2,300,80,3,2800,0,3,334.507286,5,2
1,2012,5,1,2,8,59.4,4,2,1,1,1961,2,200,200,2,30000,10000,3,179.3583961,2,3
1,2013,2,3,2,8,29.7,3,2,1,1,1960,1,50,50,3,2000,0,2,404.5707876,2,3
1,2014,4,3,2,3,60.1,4,2,1,1,1960,3,200,200,1,4000,2500,3,447.644345,6,7
1,2015,2,3,2,7,42.9,2,3,1,1,1961,3,300,200,1,3500,0,3,378.1768569,2,6
1,2015,2,3,2,8,26.4,2,2,1,1,1963,1,200,180,2,600,0,3,752.0282535,2,6
1,2015,9,4,2,6,5,3,2,1,1,1958,1,170,150,3,0,0,3,1034.795943,2,1
1,2016,6,1,2,7,59.4,3,2,1,1,1964,1,230,70,3,38500,0,3,546.2655973,6,2
1,2017,2,3,2,5,33,3,2,1,1,1960,1,50,50,2,400,0,2,527.0051617,6,7
1,2017,2,2,2,6,59.4,2,3,1,1,1958,1,130,130,2,7000,0,4,364.0567723,6,7
1,2017,4,1,2,4,75.9,3,2,2,2,1975,3,400,250,2,73800,15000,4,606.2089418,3,10
1,2017,7,3,2,5,39.6,2,1,1,1,1954,3,400,300,2,11000,0,3,1635.423172,3,6
1,2017,9,4,2,8,5,2,2,2,1,1963,1,200,150,4,0,0,2,544.579931,1,6
1,2018,2,3,2,8,46.2,3,2,2,1,1949,3,390,220,1,2000,0,2,294.9138876,1,2
1,2018,2,3,2,8,49.5,3,2,1,1,1965,2,200,180,2,2000,0,3,642.4822243,7,2
1,2018,2,3,2,8,33,3,2,2,1,1964,1,200,180,2,2500,0,3,777.051952,2,6
1,2018,2,3,2,7,26.4,3,2,1,1,1956,1,150,150,2,1000,0,3,392.0118665,1,2
1,2018,2,3,2,6,33,2,3,2,1,1966,1,230,150,1,1000,0,3,596.5264538,2,6
1,2018,4,2,1,7,82.5,3,2,1,2,1968,4,700,400,2,137000,55000,4,357.2395708,3,10
1,2018,5,1,2,5,72.6,4,2,1,1,1960,3,400,300,3,44000,0,4,160.8446532,3,7
1,2018,6,3,2,8,40.3,2,2,1,1,1954,3,300,250,1,7500,2000,3,325.8784876,6,2
1,2018,6,3,2,3,33,3,1,1,1,1958,1,200,100,3,3500,0,3,337.3955627,4,3
1,2018,6,2,2,6,49.5,3,2,1,1,1938,1,56,50,1,8100,7550,1,308.0448785,7,6
1,2018,9,4,2,6,5,3,2,1,1,1964,1,120,100,4,2000,0,3,1525.772926,2,7
1,2019,2,2,2,9,46.2,3,2,1,1,1958,4,450,400,2,12900,0,3,392.9868509,7,6
1,2019,3,3,2,8,23.1,3,2,2,2,1962,2,250,150,2,1300,0,3,642.4822243,2,6
1,2019,4,2,2,8,85.8,3,2,1,2,1966,3,600,280,3,55000,0,3,468.7315043,3,4
1,2019,5,2,2,3,59.4,4,2,1,1,1964,4,800,300,3,38000,0,5,189.4204629,6,5
1,2019,6,1,2,5,75.9,3,2,1,2,1962,4,500,300,2,40000,5000,3,394.7658804,3,5
1,2019,6,2,1,9,79.2,3,3,1,2,1960,3,700,300,2,114000,45000,3,232.3299746,7,3
